# Northern North Atlantic Holocene Summer Sea-Surface Temperatures Reconstruction
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: http://www.ncdc.noaa.gov/paleo/study/17635
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/jiang2015/jiang2015-md99-2275.txt
#
# Archive: Paleoceanography
#---------------------------------------
# Contribution_Date
#    Date: 2014-12-29
#---------------------------------------
# Title
#    Study_Name: Northern North Atlantic Holocene Summer Sea-Surface Temperatures Reconstruction
#---------------------------------------
# Investigators
#      Investigators: Jiang, H.; Muscheler, R.; Björck, S.; Seidenkrantz, M.-S.; Olsen, J.; Sha, L.; Sjolte, J.; Eiríksson, J.; Ran, L.; Knudsen, K.-L.; Knudsen, M.F.
#---------------------------------------
# Description and Notes
#        Description: A subdecadal (youngest part of record) to multi-decadal (oldest part of record) resolution time series of sea surface temperature (SST) spanning the last 9300 years is reconstructed by using diatom-based transfer function on data from core MD99-2275, north of Iceland.
#          Provided Keywords: Diatom tranfer function - based SST for last 9300 years, shifts between cold and waer SST strongly correlated to solar forcing during last 4000 years, North Atlantic, North Iceland shelf, Irminger Current, age model based on 15 independantly-dated tephra horizons
#---------------------------------------
# Publication
# Authors: Jiang, H., Muscheler, R., Björck, S., Seidenkrantz, M.-S., Olsen, J., Sha, L., Sjolte, J., Eiríksson, J., Ran, L., Knudsen, K.L., and Knudsen, M.F.
# Published_Date_or_Year: 2015
# Published_Title: Solar forcing of Holocene summer sea-surface temperatures in the northern North Atlantic
# Journal_Name: Geology
# Volume: in press
# Issue: 
# Pages: 
# Report Number: 
# DOI: 10.1130/G36377.1
# Abstract: Mounting evidence from proxy records suggests that variations in solar activity have played a significant role in triggering past climate changes. However, the mechanisms for Sun-climate linkages remain a topic of debate. Here we present a high-resolution summer sea-surface temperature (SST) record covering the last 9300 yr from a site located at the present-day boundary between Polar and Atlantic surface-water masses. The record is age-constrained via the identification of 15 independently-dated tephra markers from terrestrial archives, circumventing marine reservoir age variability problems. Our results indicate a close link between solar activity and SSTs in the northern North Atlantic during the past 4000 years. They suggest that the climate system in this area is more susceptible to the influence of solar variations during cool periods with less vigorous ocean circulation. Furthermore, the high-resolution SST record indicates that climate in the North Atlantic regions follows solar activity variations on multi-decadal to centennial time scales.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: National Science Foundation of China
#    Grant: 41176048, 41406209
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name:  State Oceanic Administration
#    Grant: CHINARE2015-03-02
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name:  Danish Council for Independent Research - Natural Sciences
#    Grant: 09-072321, 12-126709
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name:  Royal Swedish Academy of Sciences
#    Grant: 
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name:  Swedish Research Council
#    Grant: 2013-8421
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name:  European Union’s Seventh Framework programme
#    Grant: 243908
#---------------------------------------
# Site Information
# Site_Name: MD99-2275
# Location: North Iceland shelf, North Atlantic / Nordic Seas
# Country: Iceland
# Northernmost_Latitude: 66.55
# Southernmost_Latitude: 66.55
# Easternmost_Longitude: -17.42
# Westernmost_Longitude: -17.42
# Elevation: -470
#---------------------------------------
# Data_Collection
#   Collection_Name: MD99-2275 DiatomSST Jiang15
#   First_Year: 9271
#   Last_Year: 75
#   Time_Unit: cal yr BP
#   Core_Length: 2062.5
#   Notes: Record length given, not total core length. SST reference period: 1981-1986 A.D.
#---------------------------------------
# Chronology: 
# Age model is based on tephrachronology. Many 14C dates also exist (see below), but are no longer used in the age models from this site.
# Two tables are given: 1) only tephra ages; 2) all dates including both tephra ages and 14C dates.  
# Lab ID  sample identification used by 14C laboratory (POZ: Poznan Radiocarbon Laboratory, Poznan, Poland; CAMS  Lawrence Livermore National Laboratory’s Center for Accelerator Mass Spectrometry, Livermore, USA)  
# Dated material  dated material  
# Tephra age (bp)   age of tephra layer, years before 1950AD  
# calibrated age (bp)   corresponding calibated age, years before 1950AD    
# depth (mm)   Depth at the middle of the sample (mm)  
# notes  notes  
# 
# Tephra ages  NaN  
# Lab ID  Dated material  depth_bot (mm)    depth_top (mm)   Tephra age /ears BP)  calibrated age (cal BP)   depth (mm)   
# NA  Tephra V 1797  NA  NA  153  153  600  
# NA  Tephra V 1717  NA  NA  233  233  1010  
# NA  Tephra V 1477  NA  NA  473  473  1790  
# NA  Tephra V 1410  NA  NA  540  540  2090  
# NA  Tephra Hekla 1300   NA  NA  650  650  2390  
# NA  Tephra Hekla 1104  NA  NA  846  846  2760  
# NA  Tephra Settlement layer  NA  NA  1079  1079  3210  
# NA  Tephra: Snæfellsjökull-1  NA  NA  1818  1818  4600  
# NA  Tephra Hekla 3  NA  NA  2980  2980  6870  
# NA  Tephra Hekla 5  NA  NA  7125  7125  15520  
# NA  Saksunarvatn ash  NA  NA  10300  10300  25600  
# NA  Vedde Ash  NA  NA  12000  12000  34070  
# 
# Full list of chronological data based on the C-14 dates and tephras.  NaN  NaN  NaN  NaN  NaN  NaN  
# Lab ID  Dated material  Tephra age /ears BP)   age14C (bp)    age_error (years)   calibrated age (cal BP)   cal_age_range_old (bp)    cal_age_range_young (bp)    depth (mm)   
# 
# AAR-8418  Thyasira equalis  NA  745  60  380  450  310  25  
# AAR-9808  Bathyarca glacialis  NA  491  34  75  150  0  75  
# AAR-9809  Thyasira equalis  NA  666  41  317  370  265  225  
# AAR-7702  Siphodentalium lobatum   NA  475  36  62  125  0  345  
# 
# AAR-7116  Thyasira equalis  NA  695  45  345  400  290  635  
# AAR-7117  Thyasira cf. equalis  NA  785  40  435  485  385  1005  
# 
# AAR-6089  Siphonodentalium lobatum  NA  895  45  505  540  470  1225  
# AAR-7118  Thyasira cf. equalis  NA  815  45  457  500  415  1330  
# AAR-7119  Nuculana sp.  NA  945  35  547  595  500  1625  
# 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## depth_cm  Depth,,,cm,,,,,N
## age_calyrBP  age,,,calendar years before 1950,,,,,N
## SST-DTF sea-surface temperature,diatoms,,degrees C,,Paleoceanography,,analytical technique: tranfer function (WAPLS) using diatom assemblages,N
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NA
depth_cm	age_calyrBP	SST-DTF
1782.5	8011	9.1	
1792.5	8054	9.2	
1802.5	8098	9.8	
1812.5	8143	8.2	
1822.5	8188	8	
1832.5	8233	8.3	
1842.5	8278	8.8	
1852.5	8324	8.6	
1862.5	8369	8.2	
1872.5	8414	8.6	
1882.5	8459	9.6	
1892.5	8504	8.2	
1902.5	8549	8.6	
1912.5	8594	8.7	
1922.5	8639	8.1	
1932.5	8685	8.9	
1942.5	8730	8.6	
1952.5	8775	8.7	
1962.5	8820	8.3	
1972.5	8865	8.4	
1982.5	8910	8.5	
1992.5	8956	9	
2002.5	9001	8.6	
2012.5	9046	7.9	
2022.5	9091	8.7	
2032.5	9136	9.2	
2042.5	9181	8.6	
2052.5	9226	8.3	
2062.5	9271	8.9	
